項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
281,22999,20：長野県,神之峯城跡,飯田市上久堅,ST302　柱穴(P1)　埋土1層(柱痕跡内),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133279,AMS法,340,20,340,22,-24.64,0.46,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
282,23000,20：長野県,神之峯城跡,飯田市上久堅,ST302　柱穴(P5)　埋土1層(柱痕跡内),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133280,AMS法,430,20,428,19,-28.99,0.34,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
283,23002,20：長野県,神之峯城跡,飯田市上久堅,ST307　柱穴(P5)　埋土1層(柱痕跡内),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133282,AMS法,890,20,888,22,-25.57,0.35,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
284,23003,20：長野県,神之峯城跡,飯田市上久堅,ST307　柱穴(P5)　埋土1層(柱痕跡内),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133283,AMS法,440,20,443,21,-27.26,0.4,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
285,23004,20：長野県,神之峯城跡,飯田市上久堅,ST307　柱穴(P7)　埋土1層(柱痕跡内),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133284,AMS法,1310,20,1312,21,-27.79,0.47,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
286,23006,20：長野県,神之峯城跡,飯田市上久堅,SK351,炭化物,T,h,不明,----,ABCDEFGH,IAAA-133286,AMS法,890,30,889,26,-16.59,0.47,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
287,23007,20：長野県,神之峯城跡,飯田市上久堅,203トレンチ　2層(黒褐色土),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133287,AMS法,340,20,338,21,-29.38,0.41,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
288,23008,20：長野県,神之峯城跡,飯田市上久堅,203トレンチ　2層(黒褐色土),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133288,AMS法,300,20,302,23,-24.39,0.59,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
289,23010,20：長野県,神之峯城跡,飯田市上久堅,227トレンチ　7層(黒色土)上部,土壌,T,k,不明,----,ABCDEFGH,IAAA-133290,AMS法,1260,30,1257,25,-25.26,0.61,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
290,23011,20：長野県,神之峯城跡,飯田市上久堅,227トレンチ　7層(黒色土)上部,炭化物,T,h,不明,----,ABCDEFGH,IAAA-133291,AMS法,2040,20,2040,24,-28.86,0.43,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
291,23012,20：長野県,神之峯城跡,飯田市上久堅,227トレンチ　7層(黒色土)上部,土壌,T,k,不明,----,ABCDEFGH,IAAA-133292,AMS法,970,20,966,22,-26.18,0.41,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
292,23009,20：長野県,神之峯城跡,飯田市上久堅,203トレンチ　2層(黒褐色土),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133289,AMS法,290,20,292,24,-25.86,0.69,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
293,23005,20：長野県,神之峯城跡,飯田市上久堅,SK351,種子(モモ),T,e,不明,----,ABCDEFGH,IAAA-133285,AMS法,500,20,502,23,-28.06,0.5,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
294,23001,20：長野県,神之峯城跡,飯田市上久堅,ST302　柱穴(P11)　埋土1層(柱痕跡内),炭化物,T,h,不明,----,ABCDEFGH,IAAA-133281,AMS法,410,20,410,21,-24.17,0.32,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
295,22994,20：長野県,神之峯城跡,飯田市上久堅,SK201　2層,炭化物,T,h,不明,----,ABCDEFGH,IAAA-130649,AMS法,320,30,322,25,-25.74,0.66,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
296,22995,20：長野県,神之峯城跡,飯田市上久堅,SD201　9層,炭化物,T,h,不明,----,ABCDEFGH,IAAA-130650,AMS法,1260,30,1255,25,-25.62,0.51,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
297,22996,20：長野県,神之峯城跡,飯田市上久堅,SD201　9層,炭化物,T,h,不明,----,ABCDEFGH,IAAA-130651,AMS法,770,30,773,25,-25.36,0.64,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
298,22998,20：長野県,神之峯城跡,飯田市上久堅,SD201　埋土10層,炭化物,T,h,不明,----,ABCDEFGH,IAAA-133278,AMS法,3020,20,3022,23,-26.01,0.48,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
299,22997,20：長野県,神之峯城跡,飯田市上久堅,SD201　9層,炭化物,T,h,不明,----,ABCDEFGH,IAAA-130652,AMS法,1830,30,1827,25,-24.43,0.54,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
300,22993,20：長野県,神之峯城跡,飯田市上久堅,SK201　2層,炭化物,T,h,不明,----,ABCDEFGH,IAAA-130648,AMS法,300,30,299,25,-26.37,0.39,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
301,22992,20：長野県,神之峯城跡,飯田市上久堅,SK201　2層,炭化物,T,h,不明,----,ABCDEFGH,IAAA-130647,AMS法,290,30,293,25,-26.57,0.47,----,(株)加速器分析研究所,(株)加速器分析研究所,2016,神之峯城跡における放射性炭素年代(AMS測定),付属DVD,----,長野県埋蔵文化財センター発掘調査報告書102　鬼釜遺跡　風張遺跡　神之峯城跡　国道474号(飯喬道路)埋蔵文化財発掘調査報告書6　飯田市内その6,国土交通省中部地方整備局　(財)長野県文化振興事業団長野県埋蔵文化財センター
302,22861,20：長野県,稗田頭A遺跡,茅野市泉野槻木,6号住居址,炭化材(クリ),T,f,縄文時代後期前半,----,B,Gak-18469,β線法,4100,110,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1995,稗田頭A遺跡住居址出土の植物遺体とその年代,58-59,----,稗田頭A遺跡,茅野市教育委員会
303,22860,20：長野県,稗田頭A遺跡,茅野市泉野槻木,6号住居址,炭化材(クリ),T,f,縄文時代後期前半,----,B,Gak-18468,β線法,3910,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1995,稗田頭A遺跡住居址出土の植物遺体とその年代,58-59,----,稗田頭A遺跡,茅野市教育委員会
304,22934,20：長野県,立石遺跡,茅野市豊平南大塩,第26号住居址,炭化材(クリ),T,f,縄文時代中期,----,B,Gak-17655,β線法,5280,90,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1994,立石遺跡における自然科学分析,183-185,----,立石遺跡,茅野市教育委員会
305,22933,20：長野県,立石遺跡,茅野市豊平南大塩,第12号住居址,炭化材(クリ),T,f,縄文時代中期,----,B,Gak-17654,β線法,4700,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1994,立石遺跡における自然科学分析,183-185,----,立石遺跡,茅野市教育委員会
